ww.google.com,80,True,2020-01-11 08:07:16.730058
ww.google.com,82,False,2020-01-11 08:07:17.879675
ww.google.com,44,False,2020-01-11 08:07:17.879753
ww.google.com,19,False,2020-01-11 08:07:17.879794
ww.google.com,11,False,2020-01-11 08:07:17.880178
ww.google.com,105,False,2020-01-11 08:07:17.880220
ww.google.com,69,False,2020-01-11 08:07:17.880373
ww.google.com,89,False,2020-01-11 08:07:17.880413
ww.google.com,87,False,2020-01-11 08:07:17.880452
ww.google.com,41,False,2020-01-11 08:07:17.880492
ww.google.com,124,False,2020-01-11 08:07:17.880533
ww.google.com,43,False,2020-01-11 08:07:17.880572
ww.google.com,57,False,2020-01-11 08:07:17.880611
ww.google.com,22,False,2020-01-11 08:07:17.880650
ww.google.com,98,False,2020-01-11 08:07:17.880809
ww.google.com,90,False,2020-01-11 08:07:17.880850
ww.google.com,114,False,2020-01-11 08:07:17.880889
ww.google.com,48,False,2020-01-11 08:07:17.880929
ww.google.com,123,False,2020-01-11 08:07:17.880968
ww.google.com,40,False,2020-01-11 08:07:17.881006
ww.google.com,6,False,2020-01-11 08:07:17.881046
ww.google.com,63,False,2020-01-11 08:07:17.881085
ww.google.com,31,False,2020-01-11 08:07:17.881125
ww.google.com,91,False,2020-01-11 08:07:17.881163
ww.google.com,45,False,2020-01-11 08:07:17.881202
ww.google.com,55,False,2020-01-11 08:07:17.881241
ww.google.com,75,False,2020-01-11 08:07:17.881280
ww.google.com,50,False,2020-01-11 08:07:17.881318
ww.google.com,29,False,2020-01-11 08:07:17.881358
ww.google.com,38,False,2020-01-11 08:07:17.881397
ww.google.com,66,False,2020-01-11 08:07:17.881436
ww.google.com,100,False,2020-01-11 08:07:17.881605
ww.google.com,77,False,2020-01-11 08:07:17.881648
ww.google.com,15,False,2020-01-11 08:07:17.881714
ww.google.com,26,False,2020-01-11 08:07:17.881754
ww.google.com,39,False,2020-01-11 08:07:17.881793
ww.google.com,68,False,2020-01-11 08:07:17.881832
ww.google.com,93,False,2020-01-11 08:07:17.881871
ww.google.com,71,False,2020-01-11 08:07:17.881909
ww.google.com,83,False,2020-01-11 08:07:17.881948
ww.google.com,79,False,2020-01-11 08:07:17.881987
ww.google.com,73,False,2020-01-11 08:07:17.882025
ww.google.com,10,False,2020-01-11 08:07:17.882064
ww.google.com,92,False,2020-01-11 08:07:17.882102
ww.google.com,18,False,2020-01-11 08:07:17.882143
ww.google.com,86,False,2020-01-11 08:07:17.882182
ww.google.com,64,False,2020-01-11 08:07:17.882222
ww.google.com,21,False,2020-01-11 08:07:17.882261
ww.google.com,5,False,2020-01-11 08:07:17.882300
ww.google.com,8,False,2020-01-11 08:07:17.882339
ww.google.com,4,False,2020-01-11 08:07:17.882377
ww.google.com,46,False,2020-01-11 08:07:17.882416
ww.google.com,52,False,2020-01-11 08:07:17.882455
ww.google.com,53,False,2020-01-11 08:07:17.882493
ww.google.com,16,False,2020-01-11 08:07:17.882533
ww.google.com,3,False,2020-01-11 08:07:17.882573
ww.google.com,110,False,2020-01-11 08:07:17.882611
ww.google.com,120,False,2020-01-11 08:07:17.882650
ww.google.com,108,False,2020-01-11 08:07:17.882690
ww.google.com,99,False,2020-01-11 08:07:17.882730
ww.google.com,67,False,2020-01-11 08:07:17.882769
ww.google.com,78,False,2020-01-11 08:07:17.882808
ww.google.com,56,False,2020-01-11 08:07:17.882846
ww.google.com,49,False,2020-01-11 08:07:17.882885
ww.google.com,65,False,2020-01-11 08:07:17.882923
ww.google.com,102,False,2020-01-11 08:07:17.882963
ww.google.com,14,False,2020-01-11 08:07:17.883002
ww.google.com,74,False,2020-01-11 08:07:17.883041
ww.google.com,104,False,2020-01-11 08:07:17.884074
ww.google.com,62,False,2020-01-11 08:07:17.933151
ww.google.com,103,False,2020-01-11 08:07:17.933231
ww.google.com,84,False,2020-01-11 08:07:17.933348
ww.google.com,76,False,2020-01-11 08:07:17.933388
ww.google.com,97,False,2020-01-11 08:07:17.933432
ww.google.com,60,False,2020-01-11 08:07:17.933471
ww.google.com,111,False,2020-01-11 08:07:17.933510
ww.google.com,107,False,2020-01-11 08:07:17.933549
ww.google.com,125,False,2020-01-11 08:07:17.933589
ww.google.com,42,False,2020-01-11 08:07:17.933629
ww.google.com,24,False,2020-01-11 08:07:17.933669
ww.google.com,88,False,2020-01-11 08:07:17.933708
ww.google.com,81,False,2020-01-11 08:07:17.933746
ww.google.com,128,False,2020-01-11 08:07:17.933785
ww.google.com,127,False,2020-01-11 08:07:17.933824
ww.google.com,1,False,2020-01-11 08:07:17.933864
ww.google.com,96,False,2020-01-11 08:07:17.933903
ww.google.com,109,False,2020-01-11 08:07:17.933942
ww.google.com,121,False,2020-01-11 08:07:17.933982
ww.google.com,106,False,2020-01-11 08:07:17.934021
ww.google.com,2,False,2020-01-11 08:07:17.934062
ww.google.com,72,False,2020-01-11 08:07:17.934102
ww.google.com,23,False,2020-01-11 08:07:17.934141
ww.google.com,51,False,2020-01-11 08:07:17.934180
ww.google.com,7,False,2020-01-11 08:07:17.934219
ww.google.com,115,False,2020-01-11 08:07:17.934258
ww.google.com,58,False,2020-01-11 08:07:17.934297
ww.google.com,85,False,2020-01-11 08:07:17.934337
ww.google.com,112,False,2020-01-11 08:07:17.934375
ww.google.com,25,False,2020-01-11 08:07:17.934414
ww.google.com,116,False,2020-01-11 08:07:17.934453
ww.google.com,119,False,2020-01-11 08:07:17.934492
ww.google.com,122,False,2020-01-11 08:07:17.934530
ww.google.com,94,False,2020-01-11 08:07:17.934569
ww.google.com,35,False,2020-01-11 08:07:17.934609
ww.google.com,126,False,2020-01-11 08:07:17.934648
ww.google.com,113,False,2020-01-11 08:07:17.934686
ww.google.com,37,False,2020-01-11 08:07:17.934724
ww.google.com,54,False,2020-01-11 08:07:17.934765
ww.google.com,9,False,2020-01-11 08:07:17.934803
ww.google.com,30,False,2020-01-11 08:07:17.934842
ww.google.com,34,False,2020-01-11 08:07:17.934881
ww.google.com,12,False,2020-01-11 08:07:17.934920
ww.google.com,28,False,2020-01-11 08:07:17.934959
ww.google.com,36,False,2020-01-11 08:07:17.934998
ww.google.com,47,False,2020-01-11 08:07:17.935037
ww.google.com,117,False,2020-01-11 08:07:17.935075
ww.google.com,95,False,2020-01-11 08:07:17.935114
ww.google.com,61,False,2020-01-11 08:07:17.935153
ww.google.com,101,False,2020-01-11 08:07:17.935191
ww.google.com,32,False,2020-01-11 08:07:17.935231
ww.google.com,33,False,2020-01-11 08:07:17.935269
ww.google.com,27,False,2020-01-11 08:07:17.935308
ww.google.com,118,False,2020-01-11 08:07:17.935347
ww.google.com,59,False,2020-01-11 08:07:17.935407
ww.google.com,70,False,2020-01-11 08:07:17.935447
ww.google.com,13,False,2020-01-11 08:07:17.937840
ww.google.com,17,False,2020-01-11 08:07:17.942335
ww.google.com,20,False,2020-01-11 08:07:17.942415
ww.google.com,129,False,2020-01-11 08:07:17.998431
ww.google.com,160,False,2020-01-11 08:07:22.857536
ww.google.com,142,False,2020-01-11 08:07:22.865775
ww.google.com,154,False,2020-01-11 08:07:22.869882
ww.google.com,167,False,2020-01-11 08:07:22.872784
ww.google.com,169,False,2020-01-11 08:07:22.879753
ww.google.com,176,False,2020-01-11 08:07:22.879822
ww.google.com,178,False,2020-01-11 08:07:22.879863
ww.google.com,168,False,2020-01-11 08:07:22.879964
ww.google.com,146,False,2020-01-11 08:07:22.880005
ww.google.com,165,False,2020-01-11 08:07:22.893358
ww.google.com,162,False,2020-01-11 08:07:22.893458
ww.google.com,131,False,2020-01-11 08:07:22.893500
ww.google.com,158,False,2020-01-11 08:07:22.893541
ww.google.com,156,False,2020-01-11 08:07:22.959329
ww.google.com,135,False,2020-01-11 08:07:22.959413
ww.google.com,143,False,2020-01-11 08:07:22.959453
ww.google.com,138,False,2020-01-11 08:07:22.959505
ww.google.com,184,False,2020-01-11 08:07:22.959547
ww.google.com,189,False,2020-01-11 08:07:22.959587
ww.google.com,182,False,2020-01-11 08:07:22.959627
ww.google.com,200,False,2020-01-11 08:07:22.959675
ww.google.com,171,False,2020-01-11 08:07:22.959715
ww.google.com,130,False,2020-01-11 08:07:22.959755
ww.google.com,149,False,2020-01-11 08:07:22.959796
ww.google.com,166,False,2020-01-11 08:07:22.959835
ww.google.com,148,False,2020-01-11 08:07:22.959875
ww.google.com,203,False,2020-01-11 08:07:22.959914
ww.google.com,191,False,2020-01-11 08:07:22.959953
ww.google.com,172,False,2020-01-11 08:07:22.959991
ww.google.com,220,False,2020-01-11 08:07:22.960130
ww.google.com,163,False,2020-01-11 08:07:22.960935
ww.google.com,204,False,2020-01-11 08:07:23.031125
ww.google.com,139,False,2020-01-11 08:07:23.031982
ww.google.com,133,False,2020-01-11 08:07:23.032024
ww.google.com,207,False,2020-01-11 08:07:23.032066
ww.google.com,194,False,2020-01-11 08:07:23.032107
ww.google.com,217,False,2020-01-11 08:07:23.032149
ww.google.com,188,False,2020-01-11 08:07:23.032194
ww.google.com,170,False,2020-01-11 08:07:23.032234
ww.google.com,155,False,2020-01-11 08:07:23.032324
ww.google.com,201,False,2020-01-11 08:07:23.032365
ww.google.com,198,False,2020-01-11 08:07:23.032405
ww.google.com,199,False,2020-01-11 08:07:23.032444
ww.google.com,221,False,2020-01-11 08:07:23.032483
ww.google.com,238,False,2020-01-11 08:07:23.032523
ww.google.com,181,False,2020-01-11 08:07:23.032563
ww.google.com,206,False,2020-01-11 08:07:23.032602
ww.google.com,212,False,2020-01-11 08:07:23.032641
ww.google.com,202,False,2020-01-11 08:07:23.032801
ww.google.com,164,False,2020-01-11 08:07:23.032842
ww.google.com,151,False,2020-01-11 08:07:23.032881
ww.google.com,222,False,2020-01-11 08:07:23.032920
ww.google.com,141,False,2020-01-11 08:07:23.032959
ww.google.com,140,False,2020-01-11 08:07:23.032998
ww.google.com,137,False,2020-01-11 08:07:23.033037
ww.google.com,226,False,2020-01-11 08:07:23.033076
ww.google.com,185,False,2020-01-11 08:07:23.033116
ww.google.com,247,False,2020-01-11 08:07:23.033156
ww.google.com,150,False,2020-01-11 08:07:23.033195
ww.google.com,187,False,2020-01-11 08:07:23.033234
ww.google.com,190,False,2020-01-11 08:07:23.033273
ww.google.com,173,False,2020-01-11 08:07:23.033312
ww.google.com,251,False,2020-01-11 08:07:23.033352
ww.google.com,252,False,2020-01-11 08:07:23.033391
ww.google.com,230,False,2020-01-11 08:07:23.033430
ww.google.com,208,False,2020-01-11 08:07:23.033469
ww.google.com,232,False,2020-01-11 08:07:23.033507
ww.google.com,237,False,2020-01-11 08:07:23.033547
ww.google.com,235,False,2020-01-11 08:07:23.033586
ww.google.com,255,False,2020-01-11 08:07:23.033624
ww.google.com,254,False,2020-01-11 08:07:23.033664
ww.google.com,256,False,2020-01-11 08:07:23.033703
ww.google.com,132,False,2020-01-11 08:07:23.033744
ww.google.com,183,False,2020-01-11 08:07:23.033813
ww.google.com,145,False,2020-01-11 08:07:23.033852
ww.google.com,228,False,2020-01-11 08:07:23.033890
ww.google.com,241,False,2020-01-11 08:07:23.034820
ww.google.com,210,False,2020-01-11 08:07:23.034933
ww.google.com,147,False,2020-01-11 08:07:23.034990
ww.google.com,177,False,2020-01-11 08:07:23.035032
ww.google.com,205,False,2020-01-11 08:07:23.035073
ww.google.com,213,False,2020-01-11 08:07:23.035113
ww.google.com,157,False,2020-01-11 08:07:23.035154
ww.google.com,225,False,2020-01-11 08:07:23.035195
ww.google.com,197,False,2020-01-11 08:07:23.035235
ww.google.com,209,False,2020-01-11 08:07:23.035274
ww.google.com,195,False,2020-01-11 08:07:23.035314
ww.google.com,159,False,2020-01-11 08:07:23.035354
ww.google.com,223,False,2020-01-11 08:07:23.042049
ww.google.com,161,False,2020-01-11 08:07:23.042136
ww.google.com,219,False,2020-01-11 08:07:23.042179
ww.google.com,136,False,2020-01-11 08:07:23.042220
ww.google.com,224,False,2020-01-11 08:07:23.042258
ww.google.com,242,False,2020-01-11 08:07:23.042298
ww.google.com,193,False,2020-01-11 08:07:23.042338
ww.google.com,180,False,2020-01-11 08:07:23.042379
ww.google.com,245,False,2020-01-11 08:07:23.042418
ww.google.com,253,False,2020-01-11 08:07:23.042458
ww.google.com,218,False,2020-01-11 08:07:23.042496
ww.google.com,179,False,2020-01-11 08:07:23.042535
